      7.65000010     28.82460861     32.76107696     30.11759752     20.79567101     12.76801194      0.00000000      0.00000000     13.74578227     23.76424244     33.92932637
      7.70000029     29.61379739     32.83886814     30.32778955     20.94922830     12.85576300      0.00000000      0.00000000     13.83445201     23.92625164     34.11300001
      7.75000000     29.70024839     33.14008723     30.47809449     21.09245454     12.91785823      0.00000000      0.00000000     13.95110685     24.08626247     34.28756523
      7.80000019     30.32438857     33.41607277     30.72297590     21.21545863     13.05056059      0.00000000      0.00000000     14.02237380     24.23699212     34.42125782
      7.84999990     30.66413266     33.67579280     30.84767591     21.34447590     13.09277647      0.00000000      0.00000000     14.09327528     24.36498729     34.67872601
      7.90000010     31.40193488     33.90031909     31.11105164     21.45740144     13.13531136      0.00000000      0.00000000     14.15653717     24.49290436     34.79672955
      7.95000029     31.36992917     34.24712422     31.31474029     21.60938250     13.18439774      0.00000000      0.00000000     14.20771890     24.68004410     34.96677751
      8.00000000     31.83334681     34.32946540     31.54656026     21.71433514     13.23379635      0.00000000      0.00000000     14.29052897     24.82867450     35.34539614
      8.05000019     32.15252165     34.51115384     31.71280934     21.83043099     13.28946602      0.00000000      0.00000000     14.38004716     24.95450963     35.54748906
      8.10000038     32.66934423     35.12405263     31.86313058     21.97454509     13.36399572      0.00000000      0.00000000     14.45655236     25.08710368     35.95278662
      8.15000057     32.86322364     35.46783310     32.05579390     22.09528653     13.44025402      0.00000000      0.00000000     14.52920951     25.19762392     36.16416165
      8.19999981     33.39656000     35.84022823     32.24945070     22.22318399     13.55605434      0.00000000      0.00000000     14.61101310     25.30269701     36.36971287
      8.25000000     32.73673001     36.16139586     32.41956978     22.37361045     13.61940697      0.00000000      0.00000000     14.62664487     25.54682784     36.49515409
      8.30000019     33.24881540     36.24309268     32.60653406     22.49310029     13.66759422      0.00000000      0.00000000     14.70515847     25.74596036     36.65664600
      8.35000038     33.59668063     36.44739702     32.81612980     22.59883574     13.78813440      0.00000000      0.00000000     14.77967229     25.96555108     36.72429355
      8.40000057     33.94601491     36.42336876     33.01148550     22.72704936     13.87309929      0.00000000      0.00000000     14.88299791     26.09472425     36.84573052
      8.44999981     34.21245981     36.63209049     33.19136124     22.85093062     13.82820297      0.00000000      0.00000000     14.99549531     26.28527304     36.98504979
      8.50000000     34.30092732     36.91642160     33.36882660     22.96386550     13.86012021      0.00000000      0.00000000     15.05830113     26.50222724     37.25227972
      8.55000019     34.31073032     37.18726724     33.50914741     23.10495647     13.96134348      0.00000000      0.00000000     15.15725723     26.65621224     37.42774832
      8.60000038     34.45073555     37.50718810     33.65268759     23.22150332     14.02016019      0.00000000      0.00000000     15.23655205     26.81113852     37.71007697
      8.65000057     35.12617061     37.63454151     33.86266365     23.36570385     14.09195553      0.00000000      0.00000000     15.30264145     26.99613630     38.11830355
      8.69999981     35.58201067     37.64286825     34.12453501     23.50117639     14.17898979      0.00000000      0.00000000     15.40100958     27.11534924     38.39358680
      8.75000000     35.60807065     37.82005028     34.25468279     23.61227365     14.28136110      0.00000000      0.00000000     15.44133328     27.27771585     38.57978354
      8.80000019     35.54371342     38.05767886     34.51512478     23.76010236     14.35706761      0.00000000      0.00000000     15.53127415     27.41997072     38.63580316
      8.85000038     35.61744535     38.33053460     34.67127726     23.90596640     14.44209695      0.00000000      0.00000000     15.61346194     27.60311466     38.87593197
      8.90000057     35.54314667     38.77334020     34.94163692     24.01148809     14.57632253      0.00000000      0.00000000     15.71478175     27.73313579     39.15858025
      8.94999981     35.40994964     39.02093690     35.11147578     24.14406281     14.63808533      0.00000000      0.00000000     15.81211193     27.84592326     39.70854278
      9.00000000     35.68688599     39.03419860     35.39331970     24.26918678     14.69269480      0.00000000      0.00000000     15.89098302     27.97184257     39.91231700
      9.05000019     35.81091721     39.13168995     35.65089540     24.38314347     14.76562861      0.00000000      0.00000000     15.95936130     28.14606242     40.23689397
      9.10000038     35.84843008     39.28854271     35.82328235     24.50848997     14.82587873      0.00000000      0.00000000     16.02151939     28.28002381     40.44112510
      9.15000057     35.94116713     39.81551874     36.00549406     24.63736438     14.91981468      0.00000000      0.00000000     16.10220435     28.41288095     40.79975461
      9.19999981     36.18378536     40.06058362     36.23817665     24.77310376     14.95851633      0.00000000      0.00000000     16.22411411     28.56180583     41.21866571
      9.25000000     36.62842541     40.31308152     36.43573065     24.87544400     15.09861924      0.00000000      0.00000000     16.33545007     28.72564924     41.50655754
      9.30000019     36.65654853     40.36687943     36.62342317     25.00797163     15.13233057      0.00000000      0.00000000     16.42463017     28.89241132     41.81719751
      9.35000038     36.88128566     40.74560057     36.64400953     25.12301111     15.29111095      0.00000000      0.00000000     16.54569521     29.03923770     42.08560646
      9.40000057     37.33805614     40.71355256     36.85670369     25.25478491     15.36632937      0.00000000      0.00000000     16.60547427     29.20024305     42.35593957
      9.44999981     37.69041494     40.93091043     36.94751986     25.35568489     15.47151347      0.00000000      0.00000000     16.67853296     29.35781468     42.53824410
      9.50000000     37.98362585     40.88258237     37.17718600     25.49914824     15.51367531      0.00000000      0.00000000     16.71155485     29.53219719     42.80101381
      9.55000019     38.18548263     40.91272462     37.51737737     25.61441358     15.57458504      0.00000000      0.00000000     16.79624823     29.68121336     42.99645914
      9.60000038     38.15640777     41.14415546     37.76544932     25.73410046     15.59787319      0.00000000      0.00000000     16.84373687     29.87996696     43.13825798
      9.65000057     37.85929537     41.29467630     38.03852099     25.84854277     15.68171904      0.00000000      0.00000000     16.89039425     30.03562722     43.49592659
      9.69999981     38.04161358     41.49426562     38.19784029     25.97880923     15.73107882      0.00000000      0.00000000     16.95634446     30.16801680     43.55659684
      9.75000000     38.38642405     41.74492180     38.42193364     26.10151545     15.76130801      0.00000000      0.00000000     16.98142706     30.37783380     43.62529793
      9.80000019     38.42640070     42.17632761     38.62644215     26.22811673     15.84888503      0.00000000      0.00000000     17.05251546     30.54059053     43.64777200
      9.85000038     38.40898200     42.63344368     38.80747392     26.34864923     15.93239113      0.00000000      0.00000000     17.12031140     30.77242042     43.79737965
      9.90000057     38.73175105     42.67792456     39.04898198     26.46202636     15.98830598      0.00000000      0.00000000     17.25717133     30.85704125     44.24381060
      9.94999981     38.92357596     42.87252539     39.25762819     26.55964088     16.05797751      0.00000000      0.00000000     17.33351249     31.03958006     44.26439119
     10.00000000     38.90199385     43.02448287     39.46085466     26.69981903     16.07473486      0.00000000      0.00000000     17.43504576     31.21181374     44.48544198
     10.05000019     38.87033229     43.28351191     39.65337282     26.83805280     16.13538537      0.00000000      0.00000000     17.52448280     31.33372989     44.50272774
     10.10000038     38.69793494     43.28291942     39.91114340     26.96094722     16.20658901      0.00000000      0.00000000     17.58699112     31.55260525     44.55492759
     10.15000057     38.84380808     43.67343359     40.14597998     27.09229092     16.23237902      0.00000000      0.00000000     17.68089072     31.66432085     44.78031380
     10.19999981     39.13062247     43.90512048     40.30857919     27.24596994     16.28609050      0.00000000      0.00000000     17.76393836     31.79614621     44.87974710
     10.25000000     39.39530057     43.91468443     40.45289501     27.39001462     16.40530399      0.00000000      0.00000000     17.80696398     31.93328344     45.22953483
     10.30000019     39.36920509     44.08716611     40.66387851     27.55176070     16.42439412      0.00000000      0.00000000     17.90981422     32.04662169     45.49294815
